U10,V10
9.738706047,-3.102247933
8.558104335,-5.237404277
7.968379383,-7.407473754
10.73732232,-6.054589816
11.4721749,-8.697077637
9.876922832,-8.138467495
8.190678046,-5.801469596
7.687338585,-1.846466149
7.428182112,-5.581080438
5.898583016,-5.913846245
2.019298563,-5.707640548
-2.029301453,-0.790343849
-2.381754257,3.746181484
0.473574176,2.260191224
-1.732135364,-0.144450872
-3.720153465,1.029503254
-5.32346818,3.562887531
-5.22326101,3.217029299
-4.392808489,7.310594246
5.762669843,3.840010531
12.98795232,-6.413540474
9.813573472,-6.450635679
9.971370969,-8.069732262
6.582756105,-7.544944219
4.88614506,-8.32830766
2.393635691,-5.9247566
-0.901682843,-4.066723256
-2.275788054,3.29558385
-1.031836982,7.599718636
1.926002232,8.074319049
2.905037798,9.813429531
4.790545117,-8.365402865
5.372207424,-8.131921282
6.824635481,-5.235222206
6.203811751,-6.153874041
8.490147749,-4.965736454
6.621917528,-5.562532836
3.582300048,-5.870204828
-2.646669763,-2.189051275
-2.156000173,4.092039717
1.01261964,6.211921564
3.832242069,-3.044423055
0.301955,-7.646410514
0.774195685,-6.601198569
2.299187554,-8.547605782
3.198748468,-7.118349364
1.293660438,-3.918342437
0.026673235,3.966570642
2.444315179,8.40162968
4.761749953,8.149600494
3.424502551,11.54817587
3.574237402,13.98009385
4.769812599,14.1262926
6.661078951,6.665792305
10.44591527,-3.122977606
6.905261939,-2.827307004
2.509968152,-5.779648887
1.165809911,-2.8949512
4.724892144,-5.75019093
4.251499653,-6.114596765
3.040950971,-7.032157565
1.955949203,-5.0071958
5.244356897,-4.448585658
7.564095284,-5.822199269
6.483700742,-5.371601635
8.497058588,-4.56750852
9.449602603,-2.12577122
9.098301606,-2.566549535
8.753911448,-4.678794134
7.175936478,-2.521817082
7.825555371,-2.227237515
6.937512522,-1.97520833
5.634819317,-3.640128402
7.011228141,-2.630920626
8.873699329,-4.241288926
9.024585987,-5.150121442
9.34709182,-3.256083929
10.25586719,-4.600239583
9.462272475,0.070483108
8.15266843,-5.638905316
6.780866832,-3.33463848
2.099925021,-2.078856696
-0.745037152,1.559746475
-1.47297889,2.376932015
-1.000738206,2.200184275
2.397091111,-2.355979696
2.559495834,-3.720865024
-1.294448875,-1.880288247
1.929457652,-2.317793456
3.646801215,-5.001740623
2.448922405,-4.565326449
-1.767841367,-2.934228476
-3.152312837,2.2132767
3.43486881,4.674652638
4.874626995,-3.684860854
-0.363789185,-3.072789976
-4.623169799,1.698307975
2.224320128,-1.982845578
4.094853962,-4.941733674
2.105684054,-3.615034587
2.89121612,-4.663519638
2.005476884,-7.175083207
3.423350745,-8.057730872
2.213953869,-8.131921282
9.299867752,-7.407473754
7.370591784,-8.902192298
7.228919579,-6.048043604
9.963308323,-6.890322958
7.490379665,-2.740024169
7.183999123,2.660601228
6.853430644,3.05664709
7.306090618,0.20140736
4.123649126,1.259711731
3.369215837,1.259711731
3.133095495,1.903422637
1.166961717,3.886925055
0.662470449,4.046216228
-2.619026405,0.739287829
-9.210815279,0.183950793
-15.48700916,-6.358988702
-6.560508412,-10.16997547
8.130784106,-11.79780034
3.529316947,-8.746174231
-3.621098102,-5.574534226
-7.263110406,-1.889016531
-6.274860388,2.190364956
-6.069838823,5.495111284
1.297115857,-3.008418886
9.174320838,-4.391851815
11.84305661,-0.966000554
12.95800535,-4.810809422
5.483932659,-3.857244453
-3.457541572,-3.363005402
-6.089419534,-0.78052453
-6.721761329,-2.064673235
-3.894076254,-6.597925462
2.793312563,-6.010948399
8.09277449,-6.186605104
7.268081001,-7.316917813
4.159355129,-5.809106844
0.891679952,-4.955917135
-0.66901792,-4.288203449
-1.722920911,-0.648509243
-3.068230959,2.368203731
-1.464916244,5.38382567
2.877394441,3.586890311
2.667765649,5.854061942
2.397091111,7.789558801
3.345027899,8.135417034
5.144149727,4.568822201
3.584603661,3.481059874
1.907573328,6.168280147
2.169033414,4.704110595
2.982208837,2.064895881
0.485092241,2.530768011
-2.176732691,3.939294756
-1.785118465,3.313040417
0.448234432,0.662915349
-2.60750834,1.103693664
-3.161527289,2.13690422
-1.849619631,2.637689484
1.1462292,1.707036259
0.140702083,1.256438625
-0.885557551,2.260191224
0.467815143,2.600594279
3.235606277,-2.779301445
0.667077676,-5.488342426
-2.743421513,0.99459012
2.930377542,3.342498374
4.587827165,-1.508245164
3.249427956,1.08078192
1.33282186,5.643492103
4.34594779,4.190232906
1.885689003,-3.223352866
-4.818976912,-3.161163846
-4.651964962,-0.104082561
-2.054641197,2.816619295
-0.915504521,3.770184264
-2.301127798,5.305271119
-2.464684328,6.555597726
-2.44049639,8.723485132
-2.268877215,8.959148786
-2.873575652,8.249975754
-1.947523188,9.659593535
-1.792029304,10.58042744
8.075497391,-1.132928975
7.349859266,-4.892637079
2.541066929,0.434888943
4.650024718,-0.448849758
3.903654075,0.621456002
3.832242069,4.348433044
2.693105393,6.175917395
2.956869093,6.278474726
-2.240082051,1.714673507
-9.730280032,-5.717459867
-0.787653994,-14.38900949
3.904805882,-11.14536115
2.060763599,-5.857112403
7.934976993,-2.676744114
9.850431282,-5.014833048
10.19366963,-7.51112212
6.993951043,-8.686167282
3.743552965,-7.208905305
1.063299128,-3.474291016
-1.390048819,0.078120356
-0.287769953,1.372088381
-2.221653146,3.694902819
-2.895459977,5.816966737
-4.378986811,6.423582438
-4.126741177,5.976257911
-8.264030296,6.713797864
-7.22855621,5.983895159
14.16164319,-8.094826077
10.53460437,-2.229419586
7.122953376,3.595618594
9.405833954,-2.197779558
11.58620375,-2.96914161
11.64955311,-4.115819851
5.156819599,-3.064061693
-4.087579754,-0.914721888
-6.140099022,2.161998034
-4.931853954,-0.016799727
-2.855146748,-2.744388311
-2.677768539,-3.471017909
-1.86689673,-3.69795328
-0.037827932,-3.993623882
2.545674155,-5.082477245
-0.652892628,-5.956396627
-1.89338828,-5.122845556
1.290205018,-3.714318811
2.617086161,0.324694364
1.632291563,3.467967449
3.066290715,5.112157847
5.375662843,2.387842369
5.57377357,1.360086991
4.060299766,-0.32665379
-1.11591886,-6.627383419
-2.93116598,-5.638905316
-2.149089334,-0.589593329
0.876706467,6.206466387
5.951566117,4.269878492
0.78571375,-8.898919192
-3.924023224,-8.275937959
-6.401559109,-5.061747572
-5.131116486,-0.710698262
-2.847084102,1.112421947
-3.956273807,0.282143982
-3.442568087,3.253033468
-3.160375483,3.047918807
-2.264269989,3.102470578
-2.828655197,2.130358007
-2.650125182,2.470761062
-2.279243474,4.802303784
0.875554661,5.33363804
0.707390905,6.555597726
-0.463996354,7.429517108
-0.106936325,7.452428852
1.673756598,6.384305163
-1.159687509,7.461157136
-2.115686944,8.198697089
-0.352271119,8.814041073
1.805062545,8.889322518
0.382581458,7.832109183
-2.18709895,7.692456648
-1.188482673,7.649906266
1.186542429,0.010476159
3.923234786,-2.86876635
5.394091748,-2.64183098
5.899734823,-2.772755232
4.356314048,0.015931336
4.24574062,0.786202353
1.036807578,1.38408977
3.002941355,0.149037659
4.656935557,-3.502657937
3.066290715,-3.286632921
-1.117070667,-1.89883585
0.472422369,3.028280169
3.79192884,1.698307975
1.917939587,1.881601928
0.897438985,5.535479595
3.188382209,5.914068891
4.440395926,2.849350358
3.292044798,4.252421925
1.912180554,6.995285006
3.538531399,5.946799954
3.043254584,3.611984126
1.72328428,2.498036948
0.858277563,5.948982025
2.577924739,5.871518509
2.371751366,4.033123803
1.362768831,4.352797185
0.090022595,6.900364923
1.001101575,6.096271808
1.644961435,5.022692942
0.652104191,5.536570631
-1.118222474,7.455701959
-0.129972455,6.068995922
1.323607408,2.009253074
2.256570712,-1.882470318
0.980369057,-0.636507853
-0.870584066,-2.845854606
-2.954202111,-5.826563411
-4.399719328,-6.621928242
-7.401327192,-2.112678795
-4.160143566,2.361657519
1.522869941,4.448808303
1.915635974,7.223311411
2.717293331,9.088982003
2.515727185,10.0032697
5.391788135,7.968488612
3.402618227,7.273499041
1.676060212,10.45823147
3.624916891,9.601768657
3.398011001,4.66701539
3.235606277,2.063804845
2.92116309,3.305403169
3.6617747,-1.763547456
2.59405003,-5.765465426
2.230079161,-6.878321569
-2.475050587,-3.117522429
-1.333610298,3.587981346
3.005244968,-1.959933834
0.010547943,-4.750802473
-5.421371736,-1.583526609
-3.706331787,1.142970939
-1.538631864,0.2395936
-3.488640349,2.098717979
-4.797092587,2.57877357
-2.70080467,3.235576901
-0.528497521,2.123811794
-2.104168879,1.798683235
-3.114303221,1.52265127
-1.789725691,2.110719369
-1.0525695,0.346515073
-1.143562218,1.480100888
-3.765073921,1.204068924
-0.967335816,2.844986216
-0.694357664,1.803047377
-1.34628017,2.690059184
-2.337985608,4.13895424
-1.469523471,5.575847906
-0.636767337,7.210218986
-1.897995506,7.87356853
-3.987372584,6.060267639
-2.856298554,4.372435823
-0.204839881,0.731650581
-0.24515311,-0.784888672
-1.5098367,1.079690884
-1.679152262,2.068168987
0.182167119,-0.914721888
-0.310806083,1.247710341
-1.936005123,4.400802744
-0.79571664,5.549663056
0.663622256,4.723749233
-1.381986173,4.749934083
-2.878182879,5.513658887
-1.372771721,4.958321851
-1.820824468,1.679760373
-2.620178212,1.398273231
-2.017783387,2.500219019
-1.940612349,3.10683472
-0.249760336,1.329537999
0.702783679,0.168676297
-2.660491441,2.048530349
-0.035524319,4.176049445
-0.560748104,1.324082821
-1.709099233,3.662171756
-2.465836135,1.870691574
-4.06224001,2.121629723
-6.559356606,3.531247504
-0.515827649,9.414110562
4.977137778,10.37858589
4.941431775,11.9802259
3.957788983,10.50951014
5.824867397,0.450163439
10.32036835,1.523742306
9.749072306,0.510170388
7.193213576,2.037619995
6.272920144,-1.590072822
2.135631024,-0.380114526
-0.133427875,4.324430264
-1.020318917,0.642185675
-3.700572754,-0.204457821
-3.372307888,-1.706813613
-1.916424411,-0.640871995
-1.247224807,-0.825256983
-2.743421513,-0.890719109
-4.345584421,0.198134254
-3.727064304,-0.300468939
-2.958809337,-2.497814303
-3.879102769,-1.827918546
-4.562124052,-0.083352888
-3.409165697,0.305055726
-2.135267655,0.948766632
-1.665330584,3.173387881
-0.915504521,5.402373272
-0.085052,6.732345466
-1.969407512,10.86300562
-4.38244223,10.41786316
0.593362057,0.561449053
1.398474834,-2.698564822
2.735722236,-3.797237504
0.97576183,-7.642046372
-3.404558471,-6.996153396
-4.233859185,-6.187696139
-2.938076819,-6.212789954
-3.537016224,-3.341184693
-3.113151414,0.126125915
-1.654964325,3.28358246
2.019298563,5.768961178
1.233766497,9.86143509
1.198060494,10.25748095
3.502825396,5.064152288
6.116274454,-3.04551409
6.583907912,-6.31425625
-0.988068334,-4.018717697
-0.541167393,0.885486577
0.511583792,5.322727686
0.441323592,9.948717924
-0.584936042,4.926681823
-0.726608247,-1.550795546
-0.389128929,-2.251240295
-0.255519369,0.410886163
-1.231099515,2.842804145
0.43556456,2.369294767
1.714069828,-0.884172896
0.756918586,-0.255736486
-1.367012688,3.442873634
-0.200232655,5.025966048
0.533468116,3.332679055
-0.495095131,3.546522
-4.160143566,1.887057105
-2.078829134,2.824256543
-0.975398462,-1.060920637
-2.196313402,-2.850218748
-3.373459694,-1.664263231
-2.608660146,-0.449940794
-1.807002789,1.276077262
-2.912737075,3.854193992
-1.760930527,8.617654695
-1.21267061,12.32062896
5.444771236,3.595618594
7.308394231,-1.838828901
5.515031436,-1.866104787
0.935448601,-3.427376492
-3.35157537,-2.870948421
-6.072142436,-2.664742724
-7.42205971,-3.705590528
-5.917800358,-5.576716296
-5.727752278,-6.800858053
-5.658643885,-8.578154774
-4.756779358,-5.882206218
-2.319556703,-5.371601635
-1.305966941,-1.859558574
-0.453630095,-1.352227097
-1.815065435,0.18940597
-3.389584986,-0.75433968
-1.338217524,-3.042240984
-4.047266525,-1.763547456
-5.616027043,-4.223832359
-7.977230466,-12.3324077
-4.63929509,-13.28597267
4.613166909,-12.91938476
6.269464724,-7.664958116
6.98819201,-3.616125622
4.691489754,-0.729245865
3.224088212,-1.839919936
0.521950051,1.278259333
2.726507783,0.662915349
3.30817009,-2.977869893
0.578388571,-2.917862945
-2.127205009,2.564590109
0.002485298,4.601553264
2.969538965,3.482150909
1.609255432,3.329405948
-0.306198857,4.158592878
-0.004425542,3.417779819
2.034272048,4.335340618
0.030128655,2.299468499
-0.056256836,2.837348968
1.367376057,2.940997334
2.571013899,0.466528971
0.399858557,1.06878053
-1.217277837,4.576459449
1.092094292,5.225625532
2.838233018,4.467355906
2.740329462,3.530156468
1.310937536,3.142838889
-0.117302583,3.425417067
2.610175322,3.151567173
3.752767417,1.60884307
2.610175322,-3.152435563
1.998566045,-0.587411258
0.360697134,-1.551886582
-2.124901396,-1.171115215
-6.114759278,-0.468488396
-3.564659581,0.893123825
-2.692742024,1.477918818
-3.452934346,1.770316314
-4.104856852,3.378502543
-4.25228809,2.512220409
-3.905594319,2.432574822
-5.050490028,2.171817353
-5.014784025,1.887057105
-4.584008376,0.77965614
-4.329459129,-1.222393881
-3.103936962,-0.759794857
-4.904210596,-0.021163868
-3.307806721,1.645938274
-1.296752488,4.021122413
-3.185715227,4.90595215
-2.971479209,4.553547705
-1.527113798,4.423714488
0.126880405,3.478877803
-0.333842214,3.050100877
-1.039899628,5.45801608
0.099237048,5.821330879
2.380965819,5.636945891
2.369447753,5.489656107
-0.651740822,6.259927123
1.183087009,7.451337817
3.785018001,5.425285017
2.165577994,5.286723516
1.071361774,6.422491403
2.164426188,5.979531017
3.437172423,5.173255831
2.533004283,3.701449031
0.328446551,4.653922965
1.572397622,4.845945201
2.438556146,4.030941732
2.117202119,2.101991086
-0.064319482,3.969843748
1.7267397,4.158592878
3.074353361,3.897835409
2.802527015,2.830802755
2.179399673,4.330976477
3.17801595,4.418259311
3.59496992,4.248057784
2.893519733,4.753207189
2.735722236,6.192282926
3.045558197,5.595486544
3.811509551,6.242470556
2.892367926,5.344548394
1.877626357,6.876362143
3.376126676,5.640218997
3.723972254,5.544207879
3.007548581,3.83564639
2.071129857,3.961115465
0.974610024,2.314742995
-1.165446542,-2.964777468
-4.733743227,-4.143095737
-6.263342323,-4.589329229
-5.128812873,-2.870948421
-2.842476876,-2.693109645
-3.243305554,-0.463033219
-2.018935194,0.571268372
-1.261046485,4.254603996
2.818652307,5.562755481
2.56410306,4.342977866
0.464359723,7.089114053
4.325215272,4.020031378
4.860805316,-2.246876153
2.617086161,-3.813603036
-4.853531108,-5.002831658
-5.340745278,-2.486903948
-3.209903164,-2.15195607
-3.595758358,-1.340225708
-3.447175313,1.354631814
-3.169589935,2.27546572
-2.579864983,1.510649881
-3.814601602,0.177404581
-5.544615037,-0.405208341
-5.556133102,-0.432484227
-3.330842852,-2.165048495
-6.233395353,-2.495632232
-6.661867388,-2.138863645
-4.699189031,-0.923450172
-2.484265039,-0.397571093
-3.145401998,0.682553986
-4.316789257,0.542901451
-3.37806692,-0.54158777
-3.312413947,-2.60364474
-4.939916599,-2.71820346
-6.223029094,-1.853012361
-6.178108638,-3.177529378
-4.657723995,-2.772755232
-5.017087638,-4.093999142
-6.413077174,-2.365799015
-4.984837055,-2.266514791
-3.046346635,-1.214756633
-3.744341403,-0.16408951
-3.113151414,3.088287118
-1.595070384,3.691629712
0.679747548,3.843283638
-0.250912143,2.898446952
-0.969639429,5.616216217
0.934296795,5.83551434
2.545674155,5.551845127
1.320151988,3.182116165
-0.209447107,4.776118934
2.408609176,7.139301683
2.876242634,11.76310985
2.769124625,13.74879434
12.97182703,-0.044075612
10.07157814,-1.85083029
8.813805389,-2.923318122
5.912404695,-3.394645429
3.996950406,-1.891198602
3.702087929,-2.335250023
1.968619075,-2.64183098
-1.121677893,-2.558912287
-3.046346635,2.346383023
-0.857914194,4.46626487
1.271776113,3.13301957
1.290205018,2.852623464
-0.328083182,5.011782587
3.138854527,5.447105725
4.090246736,-1.570434184
-0.394887961,-5.941122131
-5.143786358,-2.516361905
-4.425059072,-1.881379283
-2.21704592,-4.569690591
-4.35595068,-4.276202059
-5.692046275,-3.843060992
-3.432201828,-2.127953291
-1.080212857,-1.496243775
-0.44211203,1.282623475
-1.783966658,3.969843748
-0.674776953,5.381643599
1.870715518,5.022692942
1.829250482,3.498516441
-1.100945375,5.690406627
0.062379238,6.281747832
2.524941637,7.466612313
1.908725134,6.921094596
-0.352271119,7.540802722
1.632291563,5.611852076
2.065370825,1.774680456
-1.277171777,-5.775284745
-6.134339989,-8.698168672
-3.60842823,-7.142352144
-2.016631581,-8.688349353
-3.011792438,-8.250844144
-4.703796257,-6.036042214
-4.442336171,-4.399489063
-3.243305554,-4.841358414
-4.184331504,-3.382644039
-3.982765358,-1.569343149
-3.804235343,-0.781615566
-2.935773206,0.278870876
-4.798244394,-1.479878243
-4.581704763,-2.436716318
-5.235930882,-2.060309094
-5.173733329,-1.28240083
-4.844316656,-0.741247254
-4.626625218,-0.050621825
-4.573642117,1.213888243
0.186774345,0.006112018
-1.408477724,1.767043207
0.031280461,3.580344098
-0.6655625,2.352929235
0.418287461,-1.03146268
-3.686751075,-3.20807837
-4.570186697,-2.447626673
-4.654268575,-2.317793456
